,TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID
1571,TR3136,395,2022-04-23,P3,7500,1,7500,3
1572,TR34179,49,2022-04-23,P1,8800,2,17600,2
1573,TR41623,19,2022-04-23,P8,16000,1,16000,5
1574,TR42197,181,2022-04-23,P5,4200,4,16800,12
1575,TR43306,7,2022-04-23,P10,15000,5,75000,9
1576,TR80629,44,2022-04-23,P2,3200,6,19200,1
1577,TR92184,149,2022-04-23,P6,18000,4,72000,1
1578,TR93271,47,2022-04-23,P3,7500,1,7500,13
1579,TR94169,310,2022-04-23,P10,15000,2,30000,8
1580,TR99335,247,2022-04-23,P2,3200,5,16000,12
1581,TR1044,123,2022-04-24,P7,9400,5,47000,2
1582,TR13230,32,2022-04-24,P7,9400,4,37600,7
1583,TR33278,151,2022-04-24,P1,8800,9,79200,12
1584,TR6066,165,2022-04-24,P9,10000,1,10000,6
1585,TR62205,80,2022-04-24,P9,10000,1,10000,6
1586,TR67442,228,2022-04-24,P8,16000,3,48000,11
1587,TR74211,298,2022-04-24,P2,3200,6,19200,10
1588,TR83259,306,2022-04-24,P7,9400,5,47000,11
1589,TR84383,64,2022-04-24,P5,4200,3,12600,8
1590,TR84714,231,2022-04-24,P3,7500,1,7500,9
1591,TR87375,133,2022-04-24,P9,10000,4,40000,5
1592,TR9020,285,2022-04-24,P10,15000,1,15000,13
1593,TR96262,62,2022-04-24,P3,7500,2,15000,13
1594,TR9659,72,2022-04-24,P7,9400,6,56400,12
1595,TR16828,279,2022-04-25,P9,10000,4,40000,8
1596,TR2135,7,2022-04-25,P7,9400,2,18800,8
1597,TR23007,165,2022-04-25,P2,3200,4,12800,9
1598,TR28064,187,2022-04-25,P5,4200,4,16800,8
1599,TR33855,261,2022-04-25,P6,18000,2,36000,8
1600,TR34173,363,2022-04-25,P2,3200,6,19200,11
1601,TR62908,204,2022-04-25,P10,15000,5,75000,8
1602,TR69381,231,2022-04-25,P2,3200,3,9600,13
1603,TR7494,164,2022-04-25,P5,4200,3,12600,8
1604,TR75229,116,2022-04-25,P1,8800,8,70400,5
1605,TR75777,109,2022-04-25,P5,4200,4,16800,10
1606,TR83630,424,2022-04-25,P9,10000,7,70000,6
1607,TR84152,150,2022-04-25,P10,15000,5,75000,6
1608,TR84178,10,2022-04-25,P3,7500,1,7500,13
1609,TR28966,157,2022-04-26,P4,12000,1,12000,6
1610,TR40363,96,2022-04-26,P7,9400,2,18800,7
1611,TR42208,301,2022-04-26,P10,15000,2,30000,14
1612,TR50042,365,2022-04-26,P1,8800,2,17600,13
1613,TR52429,429,2022-04-26,P3,7500,4,30000,2
1614,TR57541,62,2022-04-26,P9,10000,6,60000,8
1615,TR58087,76,2022-04-26,P9,10000,4,40000,7
1616,TR58498,162,2022-04-26,P5,4200,5,21000,6
1617,TR5946,247,2022-04-26,P9,10000,3,30000,10
1618,TR73275,111,2022-04-26,P2,3200,4,12800,6
1619,TR78998,392,2022-04-26,P7,9400,6,56400,5
1620,TR85313,224,2022-04-26,P1,8800,8,70400,8
1621,TR9310,219,2022-04-26,P6,18000,1,18000,5
1622,TR1685,345,2022-04-27,P10,15000,4,60000,7
1623,TR2304,121,2022-04-27,P5,4200,5,21000,3
1624,TR31257,156,2022-04-27,P8,16000,3,48000,4
1625,TR32564,319,2022-04-27,P7,9400,3,28200,6
1626,TR3773,38,2022-04-27,P6,18000,4,72000,6
1627,TR38392,147,2022-04-27,P8,16000,2,32000,6
1628,TR42562,117,2022-04-27,P5,4200,3,12600,7
1629,TR5271,144,2022-04-27,P10,15000,2,30000,12
1630,TR64799,280,2022-04-27,P3,7500,6,45000,6
1631,TR74513,137,2022-04-27,P5,4200,5,21000,11
1632,TR91525,203,2022-04-27,P5,4200,2,8400,6
1633,TR91926,253,2022-04-27,P5,4200,2,8400,12
1634,TR1338,106,2022-04-28,P3,7500,5,37500,1
1635,TR14816,425,2022-04-28,P5,4200,4,16800,4
1636,TR29518,45,2022-04-28,P3,7500,1,7500,6
1637,TR30611,130,2022-04-28,P5,4200,3,12600,13
1638,TR49638,5,2022-04-28,P4,12000,1,12000,9
1639,TR49722,50,2022-04-28,P7,9400,4,37600,2
1640,TR52555,411,2022-04-28,P10,15000,2,30000,6
1641,TR54351,197,2022-04-28,P7,9400,2,18800,5
1642,TR59105,247,2022-04-28,P9,10000,6,60000,4
1643,TR6576,122,2022-04-28,P7,9400,2,18800,4
1644,TR71804,218,2022-04-28,P1,8800,8,70400,3
1645,TR72678,219,2022-04-28,P1,8800,8,70400,11
1646,TR73576,95,2022-04-28,P10,15000,4,60000,3
1647,TR75353,431,2022-04-28,P5,4200,5,21000,7
1648,TR75672,325,2022-04-28,P2,3200,4,12800,6
1649,TR80506,311,2022-04-28,P5,4200,3,12600,5
1650,TR90869,157,2022-04-28,P5,4200,5,21000,9
1651,TR9366,250,2022-04-28,P5,4200,4,16800,2
1652,TR94090,427,2022-04-28,P10,15000,5,75000,13
1653,TR95623,364,2022-04-28,P9,10000,6,60000,4
1654,TR10972,400,2022-04-29,P2,3200,6,19200,6
1655,TR11542,374,2022-04-29,P10,15000,4,60000,4
1656,TR12976,240,2022-04-29,P3,7500,4,30000,8
1657,TR20106,299,2022-04-29,P10,15000,5,75000,2
1658,TR36366,331,2022-04-29,P6,18000,2,36000,8
1659,TR48950,91,2022-04-29,P7,9400,4,37600,13
1660,TR51740,261,2022-04-29,P2,3200,7,22400,3
1661,TR54623,131,2022-04-29,P4,12000,3,36000,13
1662,TR56847,303,2022-04-29,P10,15000,3,45000,5
1663,TR61579,246,2022-04-29,P5,4200,2,8400,2
1664,TR61819,21,2022-04-29,P2,3200,7,22400,12
1665,TR65912,426,2022-04-29,P1,8800,3,26400,8
1666,TR69581,148,2022-04-29,P5,4200,2,8400,9
1667,TR78116,123,2022-04-29,P3,7500,3,22500,3
1668,TR36850,196,2022-04-30,P3,7500,2,15000,1
1669,TR37212,73,2022-04-30,P5,4200,4,16800,13
1670,TR45231,234,2022-04-30,P7,9400,2,18800,8
1671,TR668,299,2022-04-30,P4,12000,2,24000,6
1672,TR83420,394,2022-04-30,P8,16000,1,16000,9
1673,TR88321,210,2022-04-30,P9,10000,7,70000,13
1674,TR98388,276,2022-04-30,P8,16000,3,48000,10
1675,TR13665,401,2022-01-05,P2,3200,7,22400,11
1676,TR1691,209,2022-01-05,P9,10000,7,70000,3
1677,TR23081,199,2022-01-05,P7,9400,3,28200,6
1678,TR29792,282,2022-01-05,P10,15000,1,15000,4
1679,TR30598,183,2022-01-05,P2,3200,5,16000,13
1680,TR33393,150,2022-01-05,P6,18000,1,18000,8
1681,TR33979,64,2022-01-05,P10,15000,1,15000,5
1682,TR40009,417,2022-01-05,P1,8800,4,35200,7
1683,TR4708,387,2022-01-05,P3,7500,4,30000,11
1684,TR4847,163,2022-01-05,P9,10000,1,10000,14
1685,TR51192,164,2022-01-05,P7,9400,3,28200,9
1686,TR61800,59,2022-01-05,P2,3200,4,12800,13
1687,TR70439,302,2022-01-05,P9,10000,1,10000,2
1688,TR72254,383,2022-01-05,P5,4200,3,12600,1
1689,TR73071,134,2022-01-05,P4,12000,4,48000,12
1690,TR79845,165,2022-01-05,P5,4200,4,16800,13
1691,TR87163,177,2022-01-05,P2,3200,6,19200,8
1692,TR9022,280,2022-01-05,P8,16000,3,48000,2
1693,TR98209,118,2022-01-05,P5,4200,5,21000,4
1694,TR15090,49,2022-02-05,P9,10000,4,40000,6
1695,TR15275,336,2022-02-05,P1,8800,4,35200,9
1696,TR15829,19,2022-02-05,P9,10000,5,50000,1
1697,TR16411,116,2022-02-05,P9,10000,5,50000,4
1698,TR19017,282,2022-02-05,P5,4200,2,8400,5
1699,TR19160,16,2022-02-05,P8,16000,2,32000,5
1700,TR22182,342,2022-02-05,P3,7500,4,30000,6
1701,TR269,213,2022-02-05,P8,16000,2,32000,6
1702,TR45153,400,2022-02-05,P5,4200,5,21000,13
1703,TR47505,113,2022-02-05,P4,12000,1,12000,3
1704,TR5564,290,2022-02-05,P10,15000,1,15000,9
1705,TR65507,166,2022-02-05,P1,8800,7,61600,10
1706,TR67560,382,2022-02-05,P8,16000,1,16000,8
1707,TR72929,357,2022-02-05,P10,15000,5,75000,6
1708,TR73763,150,2022-02-05,P4,12000,1,12000,5
1709,TR82463,338,2022-02-05,P9,10000,4,40000,1
1710,TR89294,23,2022-02-05,P1,8800,3,26400,6
1711,TR91209,270,2022-02-05,P8,16000,1,16000,2
1712,TR12711,241,2022-03-05,P3,7500,3,22500,10
1713,TR31892,77,2022-03-05,P1,8800,2,17600,12
1714,TR47996,150,2022-03-05,P3,7500,3,22500,12
1715,TR48773,445,2022-03-05,P1,8800,3,26400,4
1716,TR5054,280,2022-03-05,P3,7500,4,30000,11
1717,TR6391,165,2022-03-05,P2,3200,6,19200,12
1718,TR79674,70,2022-03-05,P5,4200,4,16800,7
1719,TR90342,342,2022-03-05,P2,3200,3,9600,1
1720,TR95407,399,2022-03-05,P5,4200,3,12600,7
1721,TR36073,366,2022-04-05,P7,9400,5,47000,13
1722,TR5700,30,2022-04-05,P9,10000,4,40000,10
1723,TR64849,366,2022-04-05,P8,16000,2,32000,5
1724,TR72156,110,2022-04-05,P5,4200,3,12600,3
1725,TR75679,277,2022-04-05,P8,16000,1,16000,12
1726,TR82771,425,2022-04-05,P5,4200,5,21000,5
1727,TR91371,357,2022-04-05,P5,4200,5,21000,8
1728,TR92300,356,2022-04-05,P5,4200,2,8400,11
1729,TR98177,92,2022-04-05,P8,16000,2,32000,1
1730,TR20664,270,2022-05-05,P4,12000,2,24000,7
1731,TR27543,344,2022-05-05,P2,3200,5,16000,11
1732,TR44292,1,2022-05-05,P3,7500,4,30000,1
1733,TR47702,101,2022-05-05,P9,10000,1,10000,7
1734,TR50090,308,2022-05-05,P10,15000,3,45000,1
1735,TR52573,421,2022-05-05,P7,9400,3,28200,12
1736,TR54037,31,2022-05-05,P4,12000,2,24000,7
1737,TR57804,253,2022-05-05,P10,15000,4,60000,9
1738,TR6886,83,2022-05-05,P1,8800,4,35200,6
1739,TR69136,104,2022-05-05,P4,12000,1,12000,6
1740,TR7049,240,2022-05-05,P10,15000,3,45000,10
1741,TR71006,238,2022-05-05,P8,16000,2,32000,11
1742,TR88458,204,2022-05-05,P8,16000,2,32000,11
1743,TR90657,127,2022-05-05,P10,15000,5,75000,10
1744,TR16558,295,2022-06-05,P2,3200,7,22400,4
1745,TR18969,200,2022-06-05,P9,10000,4,40000,14
1746,TR19042,250,2022-06-05,P4,12000,1,12000,12
1747,TR26690,155,2022-06-05,P3,7500,6,45000,2
1748,TR42917,187,2022-06-05,P6,18000,2,36000,5
1749,TR59177,99,2022-06-05,P3,7500,2,15000,9
1750,TR65670,224,2022-06-05,P5,4200,4,16800,5
1751,TR70742,300,2022-06-05,P2,3200,3,9600,8
1752,TR7576,1,2022-06-05,P7,9400,2,18800,2
1753,TR77071,445,2022-06-05,P2,3200,7,22400,9
1754,TR88506,142,2022-06-05,P1,8800,7,61600,9
1755,TR90060,309,2022-06-05,P3,7500,2,15000,12
1756,TR94150,178,2022-06-05,P2,3200,3,9600,11
1757,TR10333,206,2022-07-05,P1,8800,3,26400,3
1758,TR12758,2,2022-07-05,P3,7500,6,45000,7
1759,TR16022,286,2022-07-05,P10,15000,4,60000,6
1760,TR18127,403,2022-07-05,P2,3200,6,19200,13
1761,TR20946,168,2022-07-05,P2,3200,5,16000,3
1762,TR24331,9,2022-07-05,P4,12000,2,24000,12
1763,TR29020,164,2022-07-05,P3,7500,4,30000,7
1764,TR30380,409,2022-07-05,P5,4200,2,8400,1
1765,TR43498,7,2022-07-05,P5,4200,3,12600,3
1766,TR71994,234,2022-07-05,P5,4200,3,12600,12
1767,TR72876,434,2022-07-05,P9,10000,7,70000,12
1768,TR8203,324,2022-07-05,P5,4200,5,21000,5
1769,TR86133,77,2022-07-05,P10,15000,2,30000,6
1770,TR89483,411,2022-07-05,P10,15000,1,15000,1
1771,TR93414,66,2022-07-05,P3,7500,6,45000,6
1772,TR93449,286,2022-07-05,P5,4200,4,16800,8
1773,TR94753,166,2022-07-05,P5,4200,5,21000,9
1774,TR98216,312,2022-07-05,P1,8800,4,35200,5
1775,TR10617,221,2022-08-05,P9,10000,3,30000,4
1776,TR13399,360,2022-08-05,P5,4200,2,8400,8
1777,TR25148,339,2022-08-05,P1,8800,8,70400,4
1778,TR47837,158,2022-08-05,P10,15000,1,15000,1
1779,TR47872,46,2022-08-05,P10,15000,3,45000,11
1780,TR56985,280,2022-08-05,P5,4200,2,8400,6
1781,TR57871,218,2022-08-05,P5,4200,3,12600,9
1782,TR61103,401,2022-08-05,P5,4200,2,8400,7
1783,TR647,108,2022-08-05,P2,3200,5,16000,6
1784,TR77033,213,2022-08-05,P8,16000,1,16000,1
1785,TR78548,29,2022-08-05,P3,7500,1,7500,11
1786,TR80743,344,2022-08-05,P4,12000,4,48000,3
1787,TR82884,318,2022-08-05,P9,10000,5,50000,11
1788,TR84974,45,2022-08-05,P2,3200,3,9600,14
1789,TR85774,340,2022-08-05,P9,10000,4,40000,5
1790,TR90801,226,2022-08-05,P9,10000,5,50000,1
1791,TR10234,18,2022-09-05,P3,7500,1,7500,8
1792,TR12656,171,2022-09-05,P10,15000,3,45000,5
1793,TR12978,401,2022-09-05,P5,4200,2,8400,14
1794,TR25265,83,2022-09-05,P1,8800,9,79200,14
1795,TR29591,201,2022-09-05,P2,3200,7,22400,9
1796,TR4501,73,2022-09-05,P3,7500,1,7500,2
1797,TR49881,370,2022-09-05,P5,4200,4,16800,2
1798,TR52422,339,2022-09-05,P10,15000,4,60000,8
1799,TR55535,276,2022-09-05,P5,4200,5,21000,14
1800,TR55646,378,2022-09-05,P9,10000,2,20000,13
1801,TR59189,310,2022-09-05,P7,9400,2,18800,1
1802,TR59996,26,2022-09-05,P1,8800,2,17600,3
1803,TR60436,257,2022-09-05,P7,9400,6,56400,12
1804,TR75587,112,2022-09-05,P7,9400,5,47000,12
1805,TR90912,222,2022-09-05,P3,7500,6,45000,14
1806,TR94266,95,2022-09-05,P1,8800,9,79200,1
1807,TR94784,386,2022-09-05,P2,3200,7,22400,3
1808,TR19309,280,2022-10-05,P5,4200,3,12600,4
1809,TR29544,223,2022-10-05,P4,12000,4,48000,7
1810,TR31314,275,2022-10-05,P5,4200,5,21000,2
1811,TR37508,101,2022-10-05,P8,16000,2,32000,5
1812,TR41196,59,2022-10-05,P2,3200,7,22400,3
1813,TR45070,314,2022-10-05,P8,16000,2,32000,3
1814,TR6415,200,2022-10-05,P7,9400,2,18800,4
1815,TR71943,316,2022-10-05,P2,3200,4,12800,14
1816,TR95738,44,2022-10-05,P3,7500,6,45000,2
1817,TR98292,422,2022-10-05,P9,10000,7,70000,11
1818,TR12063,293,2022-11-05,P5,4200,3,12600,12
1819,TR2385,28,2022-11-05,P10,15000,4,60000,9
1820,TR28373,283,2022-11-05,P8,16000,3,48000,6
1821,TR30698,340,2022-11-05,P7,9400,5,47000,14
1822,TR33538,76,2022-11-05,P8,16000,3,48000,9
1823,TR36057,157,2022-11-05,P1,8800,10,88000,9
1824,TR43057,148,2022-11-05,P7,9400,4,37600,11
1825,TR45064,300,2022-11-05,P6,18000,1,18000,7
1826,TR65387,147,2022-11-05,P10,15000,5,75000,1
1827,TR71844,253,2022-11-05,P4,12000,2,24000,13
1828,TR72306,391,2022-11-05,P9,10000,5,50000,3
1829,TR78117,109,2022-11-05,P5,4200,2,8400,14
1830,TR82970,363,2022-11-05,P3,7500,4,30000,2
1831,TR8428,284,2022-11-05,P2,3200,3,9600,6
1832,TR8872,384,2022-11-05,P2,3200,4,12800,10
1833,TR95227,17,2022-11-05,P9,10000,7,70000,3
1834,TR20456,204,2022-12-05,P10,15000,1,15000,6
1835,TR20458,171,2022-12-05,P2,3200,7,22400,7
1836,TR26647,315,2022-12-05,P1,8800,3,26400,10
1837,TR28233,233,2022-12-05,P6,18000,1,18000,12
1838,TR32463,127,2022-12-05,P6,18000,4,72000,5
1839,TR46395,248,2022-12-05,P8,16000,3,48000,12
1840,TR48215,322,2022-12-05,P5,4200,4,16800,7
1841,TR49427,169,2022-12-05,P8,16000,1,16000,13
1842,TR52406,54,2022-12-05,P7,9400,2,18800,1
1843,TR61573,300,2022-12-05,P5,4200,3,12600,10
1844,TR6829,379,2022-12-05,P1,8800,5,44000,10
1845,TR73824,62,2022-12-05,P7,9400,3,28200,12
1846,TR75655,134,2022-12-05,P4,12000,1,12000,12
1847,TR8298,149,2022-12-05,P3,7500,3,22500,3
1848,TR97744,29,2022-12-05,P5,4200,5,21000,12
1849,TR16930,137,2022-05-13,P2,3200,4,12800,12
1850,TR25317,392,2022-05-13,P8,16000,1,16000,6
1851,TR30499,156,2022-05-13,P9,10000,1,10000,5
1852,TR49649,327,2022-05-13,P8,16000,3,48000,2
1853,TR51108,50,2022-05-13,P10,15000,3,45000,13
1854,TR59672,156,2022-05-13,P5,4200,5,21000,8
1855,TR65024,100,2022-05-13,P5,4200,2,8400,3
1856,TR73860,124,2022-05-13,P1,8800,5,44000,3
1857,TR74868,258,2022-05-13,P5,4200,3,12600,5
1858,TR7538,88,2022-05-13,P10,15000,5,75000,5
1859,TR93029,160,2022-05-13,P6,18000,2,36000,13
1860,TR94515,69,2022-05-13,P7,9400,3,28200,3
1861,TR16256,382,2022-05-14,P3,7500,1,7500,9
1862,TR17251,241,2022-05-14,P7,9400,5,47000,1
1863,TR27216,238,2022-05-14,P2,3200,6,19200,6
1864,TR37380,79,2022-05-14,P9,10000,6,60000,14
1865,TR37793,2,2022-05-14,P5,4200,5,21000,3
1866,TR40659,47,2022-05-14,P7,9400,4,37600,6
1867,TR42824,283,2022-05-14,P8,16000,2,32000,13
1868,TR52497,86,2022-05-14,P2,3200,4,12800,13
1869,TR54740,174,2022-05-14,P7,9400,5,47000,13
1870,TR6759,143,2022-05-14,P3,7500,5,37500,11
1871,TR73728,18,2022-05-14,P2,3200,6,19200,10
1872,TR75658,166,2022-05-14,P2,3200,4,12800,13
1873,TR77142,42,2022-05-14,P4,12000,1,12000,8
1874,TR77785,321,2022-05-14,P7,9400,5,47000,6
1875,TR78464,86,2022-05-14,P10,15000,1,15000,5
1876,TR80626,105,2022-05-14,P7,9400,3,28200,12
1877,TR8712,446,2022-05-14,P7,9400,3,28200,5
1878,TR96549,96,2022-05-14,P8,16000,2,32000,7
1879,TR99076,12,2022-05-14,P3,7500,6,45000,6
1880,TR21697,42,2022-05-15,P10,15000,3,45000,8
1881,TR23995,198,2022-05-15,P7,9400,3,28200,11
1882,TR30981,260,2022-05-15,P8,16000,2,32000,8
1883,TR39850,75,2022-05-15,P7,9400,5,47000,12
1884,TR42758,408,2022-05-15,P1,8800,5,44000,8
1885,TR47079,61,2022-05-15,P2,3200,6,19200,4
1886,TR47161,71,2022-05-15,P8,16000,2,32000,9
1887,TR60002,84,2022-05-15,P5,4200,5,21000,14
1888,TR64640,107,2022-05-15,P9,10000,1,10000,3
1889,TR66413,215,2022-05-15,P1,8800,4,35200,2
1890,TR71243,73,2022-05-15,P7,9400,2,18800,3
1891,TR76793,275,2022-05-15,P8,16000,1,16000,7
1892,TR77707,95,2022-05-15,P10,15000,4,60000,9
1893,TR80275,96,2022-05-15,P5,4200,2,8400,13
1894,TR81058,259,2022-05-15,P2,3200,7,22400,7
1895,TR81144,372,2022-05-15,P5,4200,4,16800,10
1896,TR87715,215,2022-05-15,P5,4200,5,21000,12
1897,TR10055,21,2022-05-16,P10,15000,4,60000,5
1898,TR1398,70,2022-05-16,P10,15000,1,15000,10
1899,TR32033,224,2022-05-16,P2,3200,3,9600,12
1900,TR37007,304,2022-05-16,P9,10000,4,40000,9
1901,TR51604,373,2022-05-16,P10,15000,2,30000,10
1902,TR57592,409,2022-05-16,P10,15000,1,15000,6
1903,TR6617,81,2022-05-16,P1,8800,5,44000,6
1904,TR72352,177,2022-05-16,P5,4200,4,16800,1
1905,TR73724,119,2022-05-16,P10,15000,2,30000,8
1906,TR78067,106,2022-05-16,P7,9400,6,56400,5
1907,TR93893,54,2022-05-16,P2,3200,4,12800,13
1908,TR10446,183,2022-05-17,P7,9400,6,56400,10
1909,TR15529,297,2022-05-17,P2,3200,5,16000,2
1910,TR21967,51,2022-05-17,P6,18000,2,36000,2
1911,TR24752,343,2022-05-17,P9,10000,1,10000,5
1912,TR25636,270,2022-05-17,P10,15000,5,75000,13
1913,TR31781,220,2022-05-17,P3,7500,1,7500,10
1914,TR40506,414,2022-05-17,P3,7500,6,45000,12
1915,TR47451,76,2022-05-17,P8,16000,1,16000,8
1916,TR54580,237,2022-05-17,P4,12000,4,48000,8
1917,TR83001,105,2022-05-17,P9,10000,3,30000,1
1918,TR86569,273,2022-05-17,P9,10000,3,30000,14
1919,TR86850,403,2022-05-17,P1,8800,8,70400,4
1920,TR91018,91,2022-05-17,P8,16000,2,32000,5
1921,TR98083,241,2022-05-17,P2,3200,3,9600,5
1922,TR99535,442,2022-05-17,P5,4200,3,12600,8
1923,TR13084,379,2022-05-18,P3,7500,6,45000,2
1924,TR18750,24,2022-05-18,P8,16000,1,16000,3
1925,TR28408,158,2022-05-18,P2,3200,4,12800,3
1926,TR29142,59,2022-05-18,P6,18000,1,18000,14
1927,TR48241,85,2022-05-18,P9,10000,4,40000,12
1928,TR48604,438,2022-05-18,P4,12000,2,24000,8
1929,TR49525,429,2022-05-18,P2,3200,7,22400,1
1930,TR57460,102,2022-05-18,P3,7500,4,30000,6
1931,TR58159,205,2022-05-18,P7,9400,5,47000,4
1932,TR58427,122,2022-05-18,P5,4200,3,12600,13
1933,TR59728,146,2022-05-18,P2,3200,3,9600,1
1934,TR64345,404,2022-05-18,P2,3200,3,9600,7
1935,TR73798,3,2022-05-18,P2,3200,5,16000,1
1936,TR77376,136,2022-05-18,P9,10000,4,40000,5
1937,TR96269,269,2022-05-18,P9,10000,6,60000,14
1938,TR18631,153,2022-05-19,P4,12000,2,24000,13
1939,TR30071,278,2022-05-19,P7,9400,3,28200,5
1940,TR32802,52,2022-05-19,P7,9400,5,47000,12
1941,TR41422,365,2022-05-19,P6,18000,4,72000,6
1942,TR53932,178,2022-05-19,P3,7500,5,37500,1
1943,TR55482,139,2022-05-19,P2,3200,3,9600,12
1944,TR58550,29,2022-05-19,P5,4200,2,8400,8
1945,TR61072,422,2022-05-19,P5,4200,4,16800,11
1946,TR63554,346,2022-05-19,P8,16000,1,16000,9
1947,TR65931,443,2022-05-19,P1,8800,5,44000,12
1948,TR66136,440,2022-05-19,P10,15000,2,30000,12
1949,TR72346,30,2022-05-19,P9,10000,7,70000,9
1950,TR73051,135,2022-05-19,P8,16000,2,32000,12
1951,TR74166,280,2022-05-19,P3,7500,1,7500,13
1952,TR76409,370,2022-05-19,P5,4200,3,12600,11
1953,TR82533,9,2022-05-19,P8,16000,3,48000,10
1954,TR9172,62,2022-05-19,P10,15000,1,15000,5
1955,TR94783,437,2022-05-19,P5,4200,2,8400,7
1956,TR99327,245,2022-05-19,P5,4200,4,16800,4
1957,TR17896,170,2022-05-20,P8,16000,1,16000,6
1958,TR18878,76,2022-05-20,P1,8800,10,88000,10
1959,TR26378,41,2022-05-20,P1,8800,8,70400,11
1960,TR32027,45,2022-05-20,P4,12000,3,36000,7
1961,TR36249,282,2022-05-20,P7,9400,3,28200,4
1962,TR46046,26,2022-05-20,P5,4200,3,12600,5
1963,TR46464,391,2022-05-20,P4,12000,2,24000,9
1964,TR53204,125,2022-05-20,P7,9400,2,18800,7
1965,TR62977,360,2022-05-20,P7,9400,2,18800,4
1966,TR63350,408,2022-05-20,P8,16000,2,32000,12
1967,TR66041,414,2022-05-20,P8,16000,3,48000,11
1968,TR70359,141,2022-05-20,P10,15000,3,45000,10
1969,TR89033,167,2022-05-20,P5,4200,5,21000,14
1970,TR98078,426,2022-05-20,P2,3200,5,16000,1
1971,TR10008,235,2022-05-21,P8,16000,2,32000,4
1972,TR13701,212,2022-05-21,P5,4200,5,21000,10
1973,TR14139,423,2022-05-21,P9,10000,3,30000,4
1974,TR29914,132,2022-05-21,P9,10000,1,10000,4
1975,TR33009,267,2022-05-21,P8,16000,1,16000,4
1976,TR43202,106,2022-05-21,P7,9400,3,28200,12
1977,TR45978,190,2022-05-21,P8,16000,2,32000,7
1978,TR52075,427,2022-05-21,P1,8800,8,70400,14
1979,TR5231,13,2022-05-21,P10,15000,5,75000,11
1980,TR54818,322,2022-05-21,P5,4200,2,8400,7
1981,TR55417,341,2022-05-21,P9,10000,4,40000,2
1982,TR71313,117,2022-05-21,P1,8800,10,88000,8
1983,TR86870,356,2022-05-21,P3,7500,5,37500,7
1984,TR97172,328,2022-05-21,P1,8800,5,44000,1
1985,TR36730,13,2022-05-22,P5,4200,4,16800,10
1986,TR42734,82,2022-05-22,P6,18000,2,36000,2
1987,TR44058,162,2022-05-22,P4,12000,1,12000,12
1988,TR53643,5,2022-05-22,P8,16000,3,48000,9
1989,TR58624,72,2022-05-22,P3,7500,4,30000,6
1990,TR65262,240,2022-05-22,P3,7500,4,30000,2
1991,TR72099,110,2022-05-22,P5,4200,4,16800,3
1992,TR74706,188,2022-05-22,P1,8800,5,44000,12
1993,TR79457,127,2022-05-22,P5,4200,3,12600,10
1994,TR89744,413,2022-05-22,P1,8800,5,44000,1
1995,TR92952,394,2022-05-22,P10,15000,5,75000,1
1996,TR10955,222,2022-05-23,P4,12000,1,12000,13
1997,TR1288,235,2022-05-23,P9,10000,3,30000,9
1998,TR14282,407,2022-05-23,P10,15000,1,15000,9
1999,TR25944,237,2022-05-23,P3,7500,5,37500,2
2000,TR35371,249,2022-05-23,P8,16000,1,16000,7
2001,TR42599,386,2022-05-23,P10,15000,2,30000,3
2002,TR72582,245,2022-05-23,P8,16000,1,16000,14
2003,TR76820,17,2022-05-23,P8,16000,1,16000,2
2004,TR13583,365,2022-05-24,P7,9400,3,28200,8
2005,TR16232,392,2022-05-24,P6,18000,4,72000,1
2006,TR30170,396,2022-05-24,P8,16000,1,16000,11
2007,TR30213,317,2022-05-24,P1,8800,5,44000,11
2008,TR32691,270,2022-05-24,P8,16000,2,32000,6
2009,TR52322,369,2022-05-24,P1,8800,10,88000,14
2010,TR55903,339,2022-05-24,P10,15000,5,75000,10
2011,TR74019,437,2022-05-24,P5,4200,4,16800,7
2012,TR8417,55,2022-05-24,P7,9400,4,37600,9
2013,TR88643,109,2022-05-24,P10,15000,1,15000,5
2014,TR90637,203,2022-05-24,P7,9400,2,18800,10
2015,TR99213,440,2022-05-24,P3,7500,4,30000,3
2016,TR205,24,2022-05-25,P7,9400,5,47000,5
2017,TR31397,326,2022-05-25,P8,16000,1,16000,14
2018,TR32940,285,2022-05-25,P5,4200,5,21000,12
2019,TR41627,430,2022-05-25,P4,12000,4,48000,6
2020,TR45604,298,2022-05-25,P1,8800,5,44000,2
2021,TR5221,376,2022-05-25,P1,8800,2,17600,12
2022,TR57969,84,2022-05-25,P2,3200,3,9600,13
2023,TR64532,154,2022-05-25,P10,15000,5,75000,1
2024,TR78283,77,2022-05-25,P9,10000,7,70000,14
2025,TR8634,27,2022-05-25,P2,3200,6,19200,4
2026,TR86725,391,2022-05-25,P1,8800,7,61600,1
2027,TR89826,394,2022-05-25,P7,9400,2,18800,4
2028,TR95242,426,2022-05-25,P2,3200,4,12800,7
2029,TR18661,334,2022-05-26,P6,18000,1,18000,9
2030,TR18909,397,2022-05-26,P4,12000,5,60000,2
2031,TR23402,336,2022-05-26,P4,12000,3,36000,8
2032,TR2508,404,2022-05-26,P4,12000,3,36000,10
2033,TR25672,355,2022-05-26,P10,15000,3,45000,1
2034,TR32650,235,2022-05-26,P1,8800,4,35200,13
2035,TR35872,259,2022-05-26,P2,3200,6,19200,2
